감독,제작사,영화형태,국적,전국 스크린수,전국 관객수,장르,등급,영화구분,개봉월
14.561380161221257,14.561380161221257,장편,한국,841,2108273,코미디,15세이상관람가,일반영화,06
14.560222621028378,15.240149906896237,장편,미국,2571,2105834,액션,12세이상관람가,일반영화,11
14.559850252833629,13.613102644092304,장편,미국,535,2105050,판타지,12세이상관람가,일반영화,07
14.555243570175008,14.107623514395431,장편,한국,540,2095375,스릴러,15세이상관람가,일반영화,05
14.260019289621122,13.653147827565752,장편,한국,1117,2087474,사극,12세이상관람가,일반영화,09
14.677490413230421,15.16071009677873,장편,한국,838,2083999,범죄,청소년관람불가,일반영화,12
14.478874358919308,14.763766089031805,장편,한국,463,2080574,코미디,청소년관람불가,일반영화,12
14.537616846421944,13.358170588992376,장편,한국,445,2058764,범죄,15세이상관람가,일반영화,07
14.535274352694477,13.80575753095187,장편,한국,648,2053947,판타지,12세이상관람가,일반영화,08
13.285940004180656,14.533794155058075,장편,미국,1017,2050909,액션,12세이상관람가,일반영화,08
14.532441645683916,14.197097181251323,장편,미국,2018,2048137,애니메이션,전체관람가,일반영화,01
13.99917855886021,14.53069561089579,장편,한국,942,2044564,사극,12세이상관람가,일반영화,07
15.347933810360999,14.529929873799759,장편,한국,1734,2042999,드라마,12세이상관람가,일반영화,08
14.51224180806687,13.080470665868313,장편,미국,967,2007180,어드벤처,15세이상관람가,일반영화,01
14.510423179216314,12.997280400402293,장편,미국,570,2003533,액션,12세이상관람가,일반영화,05
14.20920051374789,13.775910235865101,장편,한국,1198,2000490,사극,12세이상관람가,일반영화,12
15.42859091614362,12.707430106631497,장편,미국,2228,1998987,액션,12세이상관람가,일반영화,08
14.498996215961922,14.498996215961922,장편,한국,1159,1980769,코미디,12세이상관람가,일반영화,08
14.498259867539906,14.498259867539906,장편,한국,531,1979311,멜로/로맨스,15세이상관람가,일반영화,01
14.492387086453578,14.492387086453578,장편,한국,919,1967721,범죄,15세이상관람가,일반영화,09
12.17608660691472,15.339087282275909,장편,미국,1043,1949372,액션,12세이상관람가,일반영화,02
11.439154360729491,12.885079827065146,장편,미국,558,1936321,미스터리,15세이상관람가,일반영화,05
12.872051850258321,12.707430106631497,장편,미국,1006,1934192,공포(호러),15세이상관람가,일반영화,08
13.13631425126062,12.769548672559095,장편,미국,635,1926201,공포(호러),15세이상관람가,일반영화,06
14.193706373262147,14.469207198962872,장편,한국,262,1922634,드라마,15세이상관람가,일반영화,09
13.99917855886021,13.58710494969767,장편,한국,387,1914779,미스터리,15세이상관람가,일반영화,04
14.459312020063075,14.459312020063075,장편,한국,1882,1903703,드라마,15세이상관람가,일반영화,06
14.094445286276093,14.458250893229815,장편,한국,1041,1901684,판타지,15세이상관람가,일반영화,01
14.781866174368112,14.087276261953994,장편,한국,1374,1897506,미스터리,15세이상관람가,일반영화,06
14.51944188878398,14.453141857341574,장편,한국,709,1891993,멜로/로맨스,15세이상관람가,일반영화,01
14.584228252532583,13.879242700487737,장편,한국,605,1888100,드라마,전체관람가,일반영화,01
14.445306245922765,14.445306245922765,장편,미국,353,1877226,판타지,12세이상관람가,일반영화,02
13.66416638741789,13.708824539158718,장편,한국,524,1873327,액션,15세이상관람가,일반영화,09
13.885330551725932,14.438876699371862,장편,한국,567,1865195,멜로/로맨스,청소년관람불가,일반영화,03
13.933786534998372,14.438454670759352,장편,한국,504,1864408,범죄,15세이상관람가,일반영화,02
14.677490413230421,13.775910235865101,장편,한국,1297,1864076,범죄,청소년관람불가,일반영화,12
14.039220110889541,12.277341290771075,장편,미국,616,1860934,액션,15세이상관람가,일반영화,01
14.370736609735927,14.434684449607996,장편,한국,537,1857392,드라마,12세이상관람가,일반영화,05
13.725575039769163,13.308544929945047,장편,미국,766,1855917,액션,15세이상관람가,일반영화,03
12.387904118157593,14.4333240924621,장편,한국,775,1854867,다큐멘터리,12세이상관람가,일반영화,05
12.932576310140533,14.433193616445509,장편,한국,740,1854625,드라마,15세이상관람가,일반영화,12
13.712967646166625,14.429841237085773,장편,한국,494,1848418,스릴러,청소년관람불가,일반영화,08
14.310083581727241,14.418029829760048,장편,한국,1285,1826714,범죄,15세이상관람가,일반영화,01
13.914512636952422,14.416058231524561,장편,한국,552,1823116,멜로/로맨스,청소년관람불가,일반영화,12
12.678871834581644,14.414810138628265,장편,영국,1105,1820842,액션,15세이상관람가,일반영화,11
13.301172118783015,14.405579616223923,장편,한국,975,1804112,공포(호러),15세이상관람가,일반영화,08
13.214039070446574,14.402939936825113,장편,한국,397,1799356,액션,12세이상관람가,일반영화,07
14.585960041140725,14.402300059197247,장편,미국,372,1798205,스릴러,12세이상관람가,일반영화,01
13.942157556011079,12.10660533394002,장편,한국,2137,1790797,드라마,15세이상관람가,일반영화,07
14.14845342174426,14.447987890692541,장편,미국,656,1790457,액션,15세이상관람가,일반영화,05
11.90235321980129,13.653147827565752,장편,한국,414,1788748,멜로/로맨스,청소년관람불가,일반영화,10
12.64619852962133,13.849991529585413,장편,미국,313,1767051,드라마,12세이상관람가,독립/예술영화,02
14.384389594938765,14.384389594938765,장편,한국,611,1766285,스릴러,15세이상관람가,일반영화,10
12.64619852962133,13.673920750440725,장편,미국,658,1764233,스릴러,청소년관람불가,일반영화,10
14.06463883950566,14.028746366606791,장편,한국,892,1762742,사극,12세이상관람가,일반영화,12
14.0538884406748,13.774938706163994,장편,미국,1453,1754375,애니메이션,전체관람가,일반영화,01
14.371562861366604,14.371562861366604,장편,영국,541,1743774,드라마,15세이상관람가,일반영화,02
14.368851270157794,15.240149906896237,장편,미국,1784,1739052,액션,12세이상관람가,일반영화,09
14.584228252532583,13.879242700487737,장편,한국,724,1737253,드라마,청소년관람불가,일반영화,04
13.580793337325714,14.133593140581437,장편,한국,676,1735640,드라마,12세이상관람가,일반영화,10
11.938452057359658,14.858283186680884,장편,한국,617,1726202,멜로/로맨스,15세이상관람가,일반영화,02
13.050552225371618,12.857234970106788,장편,미국,482,1721757,액션,15세이상관람가,일반영화,08
13.580793337325714,14.358499162967822,장편,한국,1289,1721142,드라마,12세이상관람가,일반영화,01
14.357702863335753,11.372393684702484,장편,프랑스,454,1719772,코미디,12세이상관람가,일반영화,03
14.647156129365726,14.35759819288186,장편,한국,1342,1719592,드라마,12세이상관람가,일반영화,09
14.195458564935391,13.573522234611834,장편,한국,451,1717566,전쟁,12세이상관람가,일반영화,01
14.354277365652866,13.476409255343668,장편,한국,552,1713891,드라마,15세이상관람가,일반영화,03
14.111212719240939,12.966876562017024,장편,미국,791,1708672,액션,12세이상관람가,일반영화,01
14.462898911917515,14.350533842583939,장편,한국,829,1707487,멜로/로맨스,15세이상관람가,일반영화,02
14.195458564935391,14.998794031283374,장편,한국,499,1706576,드라마,15세이상관람가,일반영화,07
13.521220092424272,15.240149906896237,장편,미국,496,1694529,액션,12세이상관람가,일반영화,04
14.1695535191412,13.149528036786908,장편,한국,437,1690294,멜로/로맨스,15세이상관람가,일반영화,09
14.337830270870244,13.464043830879294,장편,미국,984,1685933,액션,12세이상관람가,일반영화,03
13.316887005610965,11.36887981308248,장편,한국,679,1676040,코미디,15세이상관람가,일반영화,01
12.419839211708783,12.597300041695851,장편,미국,952,1675798,스릴러,15세이상관람가,일반영화,02
14.932302524865989,13.549295832201214,장편,한국,1081,1671548,액션,15세이상관람가,일반영화,12
14.3151160710478,13.346714803653617,장편,미국,501,1648070,애니메이션,전체관람가,일반영화,07
13.301172118783015,14.31394553372379,장편,한국,496,1646142,범죄,청소년관람불가,일반영화,08
14.604661848743559,14.31042141091611,장편,한국,242,1640351,드라마,15세이상관람가,독립/예술영화,02
14.309255127591808,14.309255127591808,장편,한국,1288,1638439,액션,15세이상관람가,일반영화,08
14.370736609735927,14.306788769863857,장편,한국,1054,1634403,코미디,12세이상관람가,일반영화,04
12.496059155778418,14.306573377641131,장편,한국,270,1634051,공포(호러),15세이상관람가,일반영화,08
14.302067054457327,13.916201249370442,장편,미국,564,1626704,애니메이션,전체관람가,일반영화,06
14.301041758087944,14.556778351162146,장편,한국,973,1625037,코미디,15세이상관람가,일반영화,05
14.14845342174426,14.447987890692541,장편,미국,457,1621973,스릴러,15세이상관람가,일반영화,04
14.294058207890231,14.294058207890231,장편,한국,336,1613728,범죄,15세이상관람가,일반영화,01
14.599980915502114,14.293849972811907,장편,한국,555,1613392,드라마,12세이상관람가,일반영화,03
13.966063969167317,13.432378393314263,장편,한국,550,1612554,범죄,15세이상관람가,일반영화,02
13.045908451824845,14.920126999484303,장편,한국,629,1611519,드라마,12세이상관람가,일반영화,09
12.665856272804707,14.291581990798953,장편,한국,1405,1609737,미스터리,15세이상관람가,일반영화,07
13.882723509722666,13.308544929945047,장편,미국,607,1605271,액션,12세이상관람가,일반영화,05
14.621975845554417,14.285070964001113,장편,한국,1351,1599290,사극,15세이상관람가,일반영화,10
12.475397763290252,12.431819044199232,장편,미국,555,1596574,액션,15세이상관람가,일반영화,05
14.281565777489474,14.281565777489474,장편,한국,794,1593694,스릴러,15세이상관람가,일반영화,10
14.281372497240671,14.281372497240671,장편,한국,1010,1593386,범죄,15세이상관람가,일반영화,11
14.28120303252282,13.464043830879294,장편,미국,720,1593116,액션,청소년관람불가,일반영화,03
13.571478659306317,14.316364530356296,장편,한국,1615,1571774,드라마,12세이상관람가,일반영화,10
14.106690043390692,14.267498499885178,장편,한국,416,1571432,드라마,15세이상관람가,일반영화,09
13.582141279363213,14.261789340558082,장편,한국,315,1562486,액션,12세이상관람가,일반영화,01
12.932576310140533,14.25509106154857,장편,한국,553,1552055,미스터리,15세이상관람가,일반영화,10
14.882571485821439,15.240149906896237,장편,미국,2090,1551007,액션,12세이상관람가,일반영화,02
12.501973344230743,14.25082115860598,장편,한국,954,1545442,스릴러,15세이상관람가,일반영화,12
14.249766535988964,14.704056849157395,장편,한국,1635,1543813,범죄,12세이상관람가,일반영화,11
15.653223736507236,15.661019977965077,장편,한국,1959,1538504,액션,12세이상관람가,일반영화,07
12.542155685303015,14.243983608369836,장편,한국,375,1534911,코미디,15세이상관람가,일반영화,01
13.65911325591383,13.86487730616099,장편,한국,393,1534407,범죄,15세이상관람가,일반영화,02
14.021421755005603,13.973888156683014,장편,한국,1187,1525718,코미디,12세이상관람가,일반영화,02
12.901664573276362,11.77850204052545,장편,일본,379,1521842,애니메이션,전체관람가,일반영화,12
13.936417518010188,13.099045573691583,장편,미국,686,1515104,애니메이션,전체관람가,일반영화,12
14.260019289621122,14.225687879468582,장편,한국,413,1507084,드라마,12세이상관람가,일반영화,12
14.499049201368308,13.916201249370442,장편,미국,971,1506942,애니메이션,전체관람가,일반영화,01
13.580793337325714,14.133593140581437,장편,한국,884,1505560,드라마,전체관람가,일반영화,02
13.823342252696671,14.8675148698658,장편,미국,926,1500830,액션,12세이상관람가,일반영화,06
14.218449143767861,13.239586382513764,장편,한국,339,1496214,스릴러,15세이상관람가,일반영화,01
14.210820274195695,14.210820274195695,장편,미국,394,1484843,가족,전체관람가,일반영화,08
14.310083581727241,14.202137333694434,장편,한국,551,1472006,범죄,청소년관람불가,일반영화,04
15.284012587354992,13.875088101326561,장편,한국,984,1470753,드라마,12세이상관람가,일반영화,12
